SHA,Message,Author,Username,Date
e799ecc756febb626c6195365947bbaf2c61751a,:twisted_rightwards_arrows: Merge branch 'fix/rocketchat-node' of https://github.com/RicardoE105/n8n into RicardoE105-fix/rocketchat-node,Jan Oberhauser,janober,2019-12-01T19:25:23Z
8831c2aee4a6290cb567d908a9634fb90854b3a0,:twisted_rightwards_arrows: Merge branch 'RicardoE105-feature/paypal-triger',Jan Oberhauser,janober,2019-12-01T19:20:25Z
ee8d63f34a5f35ebfdb1a7597454671d791c9ef8,:zap: Smaller changes and add wildcard-event,Jan Oberhauser,janober,2019-12-01T19:19:38Z
3a70c3e33dbeced819f5ee819bfa16ad73bbd8c2,issue with name fixed,Ricardo Espinoza,RicardoE105,2019-12-01T16:13:35Z
ccbf80bce2a205ad1d6d1a653df9dd445de0ff8e,Changed subdomain for domain,Ricardo Espinoza,RicardoE105,2019-12-01T16:10:11Z
246429b09d37a82e0542b1c8f8d995c03476ea38,sync upstream,Ricardo Espinoza,RicardoE105,2019-12-01T15:59:11Z
c1edcc9e56a027a0f330505c6d51676c5e11ff67,sync upstream,Ricardo Espinoza,RicardoE105,2019-12-01T15:51:44Z
d71459535365a79c4b41640b5155026aa7277fdf,:sparkles: Paypal trigger done,Ricardo Espinoza,RicardoE105,2019-12-01T15:38:54Z
875169468072ff138e4e8cdf3cf53a94ed127147,":twisted_rightwards_arrows: Merge pull request #136 from airmoi/filemaker-layout-list

Fix FileMaker layout list parsing",Jan,janober,2019-12-01T15:30:27Z
6214ce57ec54e86a199c16b9c6a161f888f4180a,:twisted_rightwards_arrows: Merge branch 'RicardoE105-feature/paypal-node',Jan Oberhauser,janober,2019-12-01T15:18:10Z
20eab17b234840d59a9df33721f9507cbaafd256,:zap: Fixed build and made some smaller changes,Jan Oberhauser,janober,2019-12-01T15:15:02Z
bf8d779e98e6059a76bf287cb6a0d2697e55451c,Merge remote-tracking branch 'origin/filemaker-layout-list' into filemaker-layout-list,Romain Dunand,airmoi,2019-12-01T12:01:58Z
7e8ecdd9cc51bc31995c9703b140ebfac8742b59,"Recursively parse layouts inside folders

Sort layouts by name
Fix credentials",Romain Dunand,airmoi,2019-12-01T12:00:21Z
1a0bcc0dc981d07731185bba49a64262d721e41a,"Recursively parse layouts inside folders

Sort layouts by name
Fix credentials",Romain Dunand,airmoi,2019-12-01T12:00:21Z
beccf379a11f79ea0d37cbdd06993254c9b656f4,:twisted_rightwards_arrows: Merge branch 'feature/paypal-node' of https://github.com/RicardoE105/n8n into RicardoE105-feature/paypal-node,Jan Oberhauser,janober,2019-12-01T11:13:41Z
b4c3642dcc6575d46b50a22dabf973316420e6f6,:bug: Fix bug that Option with value 0 could not be selected,Jan Oberhauser,janober,2019-11-30T23:24:25Z
2a802256cab9edf14f58f2fdd83f12c28fa4398b,:sparkles: Add delete operation to GoogleSheets-Node,Jan Oberhauser,janober,2019-11-30T22:55:22Z
8bf90e6496ceb1d7ded04e6eed7b7f050224d479,":bug: Fix issue that ""Chat ID"" was not visible for some operations",Jan Oberhauser,janober,2019-11-30T20:50:36Z
6dc1c7c989b14fbea0eca9b235e518eddf45baa4,:twisted_rightwards_arrows: Merge branch 'codejamninja-codejamninja/delete-asana-webhooks',Jan Oberhauser,janober,2019-11-30T17:06:03Z
f6808f212cb43383856ad962455b40e3eb7339b6,:shirt: Fix lint issue,Jan Oberhauser,janober,2019-11-30T17:05:34Z
6e4d6a5c1c6648e64b1894df8fb792468969b23f,done,Ricardo Espinoza,RicardoE105,2019-11-30T17:02:30Z
189f90bf61721f30ef339e8a0d363f388a9d4665,:twisted_rightwards_arrows: Merge branch 'codejamninja/delete-asana-webhooks' of https://github.com/codejamninja/n8n into codejamninja-codejamninja/delete-asana-webhooks,Jan Oberhauser,janober,2019-11-30T16:56:30Z
a79b618029f6ab12524fb52ca0c90f19391ea13c,:bug: Fix naming of FileMaker credentials #122,Jan Oberhauser,janober,2019-11-29T23:13:06Z
1dc80e3bddb9d00c89addfc80eb3f3cc1162c785,:bulb: added api links,Ricardo Espinoza,RicardoE105,2019-11-29T22:36:07Z
9def6cd6ae4331bd098c9f7890989bedb352db19,:sparkles: Issue resource done,Ricardo Espinoza,RicardoE105,2019-11-29T22:30:00Z
8e5ad3f4b11d273f28d6ea42d929be1848e3f666,:sparkles:  Renamed and added interfaces,Ricardo Espinoza,RicardoE105,2019-11-28T06:10:41Z
9310d64131de11ee5a2b5a9e9a554d7e7d0fdf43,Delete asana webhooks,Jam Risser,clayrisser,2019-11-28T01:20:15Z
bb2ba588f55f6346ca6e65ca9f1b7d0f7d07b13f,:sparkles: issue:create done,Ricardo Espinoza,RicardoE105,2019-11-27T22:42:28Z
c9b26000c83311cbc75703109350b9782cec5fb9,:bug: Fix typo,Jan Oberhauser,janober,2019-11-27T14:07:37Z
1c9a78e6249539a4e5abe6429be08f59d32ed230,:tada:  node-setup,Ricardo Espinoza,RicardoE105,2019-11-26T20:38:38Z
eaa33e0a8df439cb5563d05264b114dc9d286d18,:sparkles: payout resource done,Ricardo Espinoza,RicardoE105,2019-11-26T16:59:27Z
7a06cb9aebbefcd86628d21c1183163764d9f5b4,:rotating_light: Remove placeholder test file from node-dev,Jan Oberhauser,janober,2019-11-25T22:36:06Z
5ae6a8044a79db75ddf41f1d7afb6e9656dff85b,:heavy_minus_sign: Remove jest as dependency from node-dev,Jan Oberhauser,janober,2019-11-25T22:29:28Z
3a1b90acb7921ba4fa6ddebd9474293bc918d037,:heavy_plus_sign: Add lodash.get as dependency,Jan Oberhauser,janober,2019-11-25T22:00:48Z
08c95f989c0bea470c2f8738eb489c01ff1aa8c9,:sparkles: added create a payout batch,Ricardo Espinoza,RicardoE105,2019-11-24T00:36:47Z
fe18113133243e689a984a873f0070dfee592699,:bookmark: Release n8n@0.36.1,Jan Oberhauser,janober,2019-11-23T22:24:05Z
a088054602de8f10e8cab10c9cb00e4e1b219169,:bug: Remove internationalization support because of docker build issues,Jan Oberhauser,janober,2019-11-23T22:23:06Z
93985d381c036f3e73cac96e29e63432f50a563b,:bookmark: Release n8n@0.36.0,Jan Oberhauser,janober,2019-11-23T21:13:05Z
05b00eb524b7a2f218643906db7b335666f96017,":arrow_up: Set n8n-core@0.16.0, n8n-editor-ui@0.26.0, n8n-nodes-base@0.31.0 and n8n-workflow@0.16.0 on n8n",Jan Oberhauser,janober,2019-11-23T21:12:33Z
8aeee839d62c109ceb22cd6bb605e617d4d47b50,:bookmark: Release n8n-editor-ui@0.26.0,Jan Oberhauser,janober,2019-11-23T21:10:05Z
3750c898f27285525a530e4294134fe72560b2d7,:arrow_up: Set n8n-workflow@0.16.0 on n8n-editor-ui,Jan Oberhauser,janober,2019-11-23T21:09:26Z
44d579e059afb827deb0c1c49915fa94e460155b,:bookmark: Release n8n-nodes-base@0.31.0,Jan Oberhauser,janober,2019-11-23T21:06:42Z
ada5b0a3a42c255b8ba3895c83eef793f3544e78,:arrow_up: Set n8n-core@0.16.0 and n8n-workflow@0.16.0 on n8n-nodes-base,Jan Oberhauser,janober,2019-11-23T21:05:51Z
dfe87f8208dcf9ceec48984f3282b39cb1b3a9ec,:bookmark: Release n8n-core@0.16.0,Jan Oberhauser,janober,2019-11-23T21:04:39Z
b4bbd9133da341cf471068b19b115f64ec6d68d0,:arrow_up: Set n8n-workflow@0.16.0 on n8n-core,Jan Oberhauser,janober,2019-11-23T21:04:03Z
387b6212f8368c5d17c8bddf8bc2f1c6f5bdfb05,:bookmark: Release n8n-workflow@0.16.0,Jan Oberhauser,janober,2019-11-23T21:02:32Z
6e70f16c4b23e6e1c111a00db33ec664e879bbce,:zap: Log and display also errors that occur in webhook function,Jan Oberhauser,janober,2019-11-23T20:57:50Z
60241d3163bb18e2c8c7322a278c0404e1a34970,:zap: Add support for internationalization,Jan Oberhauser,janober,2019-11-23T10:43:00Z
2cdfe5b100f44544d56865d98089560aee5bc5f9,:shirt: Fix lint issue,Jan Oberhauser,janober,2019-11-23T10:28:05Z
862b693c0ac090dbabbec7625472d17517485d97,:zap: Fix issue that items got displayed twice in JSON-View,Jan Oberhauser,janober,2019-11-23T09:23:26Z
ace367478a68bb7145011db6f5438d686e0a0a21,:zap: Fix indentation in package.json file,Jan Oberhauser,janober,2019-11-22T22:16:55Z
21f236d67d44829bf9b953456cfdd71e965a486a,"twisted_rightwards_arrows: Merge pull request #129 from vuchl/master

Add helpers.request docs",Jan,janober,2019-11-22T22:15:04Z
62b828495dd93a04423c4938bbd3dfa7460498d2,:twisted_rightwards_arrows: Merge branch 'RicardoE105-feature/intercom-node',Jan Oberhauser,janober,2019-11-22T22:05:43Z
9897a156caa5876f212f5acc701ecb96e24b43bf,:zap: Some changes and fixes on Intercom-Node,Jan Oberhauser,janober,2019-11-22T22:04:06Z
52acbe390a2a0e3c5b84e06d69d021af822092c7,:tada: node-setup,Ricardo Espinoza,RicardoE105,2019-11-22T17:38:08Z
7b0c44b16c1897cee0f88263dc60018e2c60bddd,Add helpers.request doc links,Sebastian,vuchl,2019-11-22T07:11:58Z
efb0ce88f152b181925d451b2dbf919b475e8beb,:twisted_rightwards_arrows: Merge branch 'feature/intercom-node' of https://github.com/RicardoE105/n8n into RicardoE105-feature/intercom-node,Jan Oberhauser,janober,2019-11-22T06:13:11Z
a1973980555068bb68ad78e336c0bce323e27abf,:twisted_rightwards_arrows: Merge branch 'airmoi-FileMakeNode',Jan Oberhauser,janober,2019-11-22T06:09:21Z
87d1465a9b54f60057487f688a468a4837418219,:zap: Smaller changes before merge,Jan Oberhauser,janober,2019-11-22T06:08:53Z
b51c707563d0e4a4eb307f4cb0f4b7e6574e6e23,:twisted_rightwards_arrows: Merge branch 'FileMakeNode' of https://github.com/airmoi/n8n into airmoi-FileMakeNode,Jan Oberhauser,janober,2019-11-22T05:52:45Z
5fae305cf040a7318cc1e33770a77ca54da1676e,Fix code indent style,Romain Dunand,airmoi,2019-11-21T23:42:26Z
2d409b6535757c468a64f470361fca2c31e9cfcd,:zap: Support also numbers as values in options and multiOptions,Jan Oberhauser,janober,2019-11-21T23:07:38Z
61d6ecb03d1fcdc49a2a4ffd8682913e14d01417,:lipstick: removed comments,Ricardo Espinoza,RicardoE105,2019-11-21T17:57:37Z
c91bc5679256e1330ef9684da38e16788756dc80,renamed opeation,Ricardo Espinoza,RicardoE105,2019-11-21T17:52:57Z
1b111d4abae7ae31bf4806d189aedf1793e532e3,:sparkles: done,Ricardo Espinoza,RicardoE105,2019-11-21T17:39:04Z
7233f023500b611fb2010f66505c7fff239b3fae,:bug: Fix typo,Jan Oberhauser,janober,2019-11-20T15:23:43Z
503baf82f7b089ddaf5aabaab809798298495faa,:sparkles: update lead done,Ricardo Espinoza,RicardoE105,2019-11-20T14:45:58Z
f811094dc5a9dd46e2a0aea6ebc203e2400087ab,:zap: Add placeholder for webDavUrl on NextCloud-Node,Jan Oberhauser,janober,2019-11-20T13:53:30Z
b281eb511a102ea863019233dccd81fb3b22c52c,:construction: added execute function,Ricardo Espinoza,RicardoE105,2019-11-18T21:41:00Z
f413d26e8a58f8ad0346785d0668962e9c7c4916,:pencil: Update issue templates to link directly to forum,Jan Oberhauser,janober,2019-11-18T18:51:20Z
7a203d4ab9101518774e2bf24b0c9090e473ebc5,:twisted_rightwards_arrows: Merge branch 'tcurdt-tcurdt-doc-improvements',Jan Oberhauser,janober,2019-11-17T21:40:19Z
463a532a0a05f4a36b098015186f05be32e4f616,:zap: Display description also for credential parameters,Jan Oberhauser,janober,2019-11-17T21:38:37Z
3537cf395b5adc5509eac3cff717cf927f7b4528,:twisted_rightwards_arrows: Merge branch 'tcurdt-doc-improvements' of https://github.com/tcurdt/n8n into tcurdt-tcurdt-doc-improvements,Jan Oberhauser,janober,2019-11-17T14:32:03Z
af5c7e75fac8ed23ac01e77baed9ecdf09e93055,:books: Add documentation about usage of executeSingle,Jan Oberhauser,janober,2019-11-17T14:30:13Z
247e4d5c6f13441b44778ebbecdc395592d87077,:bug: Wait also for webhook call if webhook node gets executed directly,Jan Oberhauser,janober,2019-11-17T13:43:54Z
2e51e224d8b5ff6cf576f175ecbd93007977bdd1,:bug: field name repited,Ricardo Espinoza,RicardoE105,2019-11-16T23:57:06Z
3cfcbead719c42a13d737acf2d22a0ce60830aa8,:sparkles: Intercom node,Ricardo Espinoza,RicardoE105,2019-11-16T23:47:28Z
edf216ba246f5b1b5a9030f72d1b01621f93cab9,:lipstick: Display new line in JSON data,Jan Oberhauser,janober,2019-11-16T22:36:50Z
7a1983783372f28813afee113349db4bee5319b0,:lipstick: create lead UI done,Ricardo Espinoza,RicardoE105,2019-11-16T22:16:11Z
be701f4b864e7f98957bad44b22ae70836863203,added/updated descriptions to clarify node and credential fields,Torsten Curdt,tcurdt,2019-11-16T21:33:03Z
959271e4f5c71a41617881ec5f138a0984071847,:bug: Fix typo,Jan Oberhauser,janober,2019-11-16T19:18:52Z
4e3ea8ea479e616e476f29d17c37119464ec00b5,":twisted_rightwards_arrows: Merge pull request #124 from manojtrek/patch-1

Update CONTRIBUTING.md",Jan,janober,2019-11-16T19:17:05Z
4f1b292bbd0a5e2ada74341657cea895f1b37dd9,"Update CONTRIBUTING.md

The link is broken, updating it to correct url.",Manoj Talreja,manojtrek,2019-11-16T00:02:14Z
83ad3342c217a57f4c32cde38aa333bbfc7442a6,:zap: Fix version of @types/request-promise-native to fix build,Jan Oberhauser,janober,2019-11-15T20:46:19Z
76e92157d415bcd8df17cca591ee87f834e1bb82,:twisted_rightwards_arrows: Merge branch 'RicardoE105-feature/mailchimp-node',Jan Oberhauser,janober,2019-11-15T20:45:30Z
b5544cba943096f0eb787e234461d27ecedd8875,:zap: Small adjustments on Mailchimp node,Jan Oberhauser,janober,2019-11-15T20:44:46Z
8d886e37669419cdf4596448779624d8079e3a27,:tada: node setup,Ricardo Espinoza,RicardoE105,2019-11-15T20:10:51Z
325fff318e32da0d0a73e2f27515216986f4ee38,fixed description,Ricardo Espinoza,RicardoE105,2019-11-14T23:47:12Z
10a07d676ab49f2ccb41ee4e49de14e7a1dddf67,sync upstream,Ricardo Espinoza,RicardoE105,2019-11-14T23:45:09Z
451c87d8a99ebdde41b36d47a94699f91f52f0c0,:sparkles: Done,Ricardo Espinoza,RicardoE105,2019-11-14T23:44:07Z
894a41e6d9ee025aa52f934a06a32ff8dd391848,Fix code indent style,Romain Dunand,airmoi,2019-11-14T12:02:57Z
6a96349ed65b243de270658f69b55402ad1fc763,:bookmark: Release n8n@0.35.0,Jan Oberhauser,janober,2019-11-13T22:56:01Z
b8e6c1c85cb6b11aeda8d2dffa5e628183dab465,:arrow_up: Set n8n-core@0.15.0 and n8n-nodes-base@0.30.0 on n8n,Jan Oberhauser,janober,2019-11-13T22:54:38Z
d9bf3d825986c2924727f41441fc793079846ced,:bookmark: Release n8n-nodes-base@0.30.0,Jan Oberhauser,janober,2019-11-13T22:53:14Z
01924ce902523d55c2d428669314d804fba5c16a,:arrow_up: Set n8n-core@0.15.0 on n8n-nodes-base,Jan Oberhauser,janober,2019-11-13T22:52:00Z
4218b8530cb9532076d8fcab478ebf1ff84e9dd9,:bookmark: Release n8n-core@0.15.0,Jan Oberhauser,janober,2019-11-13T22:51:06Z
c5b7b7e06d4f20d468da1af170c125dcca5e74fd,:bug: Fix bug that redis node did not set data #121,Jan Oberhauser,janober,2019-11-13T22:41:36Z
6984f21a34ecb3bfd9a710cc860704765e8b898e,:twisted_rightwards_arrows: Merge branch 'RicardoE105-feature/rocketchat-node',Jan Oberhauser,janober,2019-11-13T21:30:53Z
d61fa934f8138a2ec0019f723afe82b422feca69,:zap: Small changes like adding defaults and moving paramters,Jan Oberhauser,janober,2019-11-13T21:29:52Z
4d59176b625189ac39d9274ae463846fe688fad4,:twisted_rightwards_arrows: Merge branch 'feature/rocketchat-node' of https://github.com/RicardoE105/n8n into RicardoE105-feature/rocketchat-node,Jan Oberhauser,janober,2019-11-13T13:29:47Z
3b1f77dafb1be4d4af71d9d8609f878b4cfe4c2c,":twisted_rightwards_arrows: Merge pull request #116 from RicardoE105/fix/nextcloud

:bug: fixed issue with UI",Jan,janober,2019-11-13T06:53:57Z
4ab9e1cf28f9afff81b59aecd2000d12ab804bfe,:twisted_rightwards_arrows: Merge branch 'RicardoE105-feature/cronnode-every-minute',Jan Oberhauser,janober,2019-11-13T06:47:38Z
53ff43cb4b0a2b5768169ef26f611c693043360f,":zap: Execute ""everyMinute"" cron at random second",Jan Oberhauser,janober,2019-11-13T06:46:40Z
925c60982972a879568b5a321437f1e3efc89812,Merge remote-tracking branch 'origin/FileMakeNode' into FileMakeNode,Romain Dunand,airmoi,2019-11-12T23:26:26Z
78070497cccb5f9b06bc6d413a25da2a8d19dae8,"Handle duplicate/delete actions
Code cleanup
Improve error handling",Romain Dunand,airmoi,2019-11-12T23:00:58Z
bcfb7afe73a28d6339f438c4380fff70edf940a3,"Handle Perform script
Handle Perform script in queries
Handle create/edit",Romain Dunand,airmoi,2019-11-12T01:01:43Z
8c0a7f77cbaab9bb4cca9f7a8ff185a5813988ca,Handle portal selection & improve UX,Romain Dunand,airmoi,2019-11-10T02:14:10Z
cfa871322692a06fdd9f51ac8b7a3b5945488221,Auth & get records management,Romain Dunand,airmoi,2019-11-10T00:54:25Z
29bf80c3eb5f0505eaf7857ba397a6c560f9ab7d,"Merge pull request #1 from n8n-io/master

update master",Romain Dunand,airmoi,2019-11-12T23:14:20Z
44b1f52d4eec320a51dcfa5bb62c171aeb637ebd,"Handle duplicate/delete actions
Code cleanup
Improve error handling",Romain Dunand,airmoi,2019-11-12T23:00:58Z
a3594ae7a2315c65c6ae91eb990821613d7de147,:rocket: node-setup,Ricardo Espinoza,RicardoE105,2019-11-12T20:48:45Z
7cc8002ea32ff0f4671212dc5eb5bb32f5f87d95,:rocket: added-everyminute-option,Ricardo Espinoza,RicardoE105,2019-11-12T14:09:42Z
d46dd3c8969b7e685c86ac3dee3274021a8c076d,:bug: fixed issue with UI,Ricardo Espinoza,RicardoE105,2019-11-12T13:12:27Z
0852a74469f5c5eca9dd844bfeef106de95e9a74,"Handle Perform script
Handle Perform script in queries
Handle create/edit",Romain Dunand,airmoi,2019-11-12T01:01:43Z
05a0bd89efd910b99dccac65a399af6631f8ebb4,Merge branch 'feature/rocketchat-node' of https://github.com/RicardoE105/n8n into feature/rocketchat-node,Ricardo Espinoza,RicardoE105,2019-11-11T05:02:49Z
11826d6a4e5e9bde52988d48f1feb25e1040223a,fixed tabs issue,Ricardo Espinoza,RicardoE105,2019-11-11T05:00:24Z
883d0936cb94ac10801dd9802de4c78345ad5ec4,:shirt: Fix lint issue,Jan Oberhauser,janober,2019-11-10T22:14:36Z
3623828283b2bcd81d23347ed04f55005ee7a060,:zap: Display helpful error message if n8n-config file is not valid JSON,Jan Oberhauser,janober,2019-11-10T21:06:11Z
8ffa7a2265efd0c689f8f131f090dda4e811ec21,":twisted_rightwards_arrows: Merge pull request #114 from RicardoE105/fix/freshdesk-node

Fix/freshdesk node",Jan,janober,2019-11-10T21:01:07Z
71aedd7dc9d1d57e511c908feb2ee13f3b30f31f,:bug: fixed source field on Fresdesk node,Ricardo Espinoza,RicardoE105,2019-11-10T13:08:56Z
ba743f4eb8088776d7e9b03657496bfe7d857682,sync upstream master,Ricardo Espinoza,RicardoE105,2019-11-10T13:05:22Z
f9969b80cbd577e5d2db7b971c43132ab932e3dd,Merge branch 'master' into feature/rocketchat-node,Ricardo Espinoza,RicardoE105,2019-11-10T12:52:12Z
0689f4e403043c5e3f13bc393f1164785772cb19,:twisted_rightwards_arrows: Merge branch 'RicardoE105-feature/freshdesk-node',Jan Oberhauser,janober,2019-11-10T11:35:21Z
c6cf496f64f528edf94e6cb04a07d2a2dfba89ed,:zap: Fix status issue on Freshdesk-Node and package.json file,Jan Oberhauser,janober,2019-11-10T11:33:23Z
cc764b8b3234164fea24d04acbef8555400d2540,:twisted_rightwards_arrows: Merge branch 'feature/freshdesk-node' of https://github.com/RicardoE105/n8n into RicardoE105-feature/freshdesk-node,Jan Oberhauser,janober,2019-11-10T09:21:23Z
3f30572faf5d46d701a950bed19df9618f14ff33,:twisted_rightwards_arrows: Merge branch 'mtahiue-fixes_description_field',Jan Oberhauser,janober,2019-11-10T09:18:22Z
ae0ee5ca0127d9c8f0ca3ade3cfe243f4959450d,:zap: Fix due_date on Gitlab-Node,Jan Oberhauser,janober,2019-11-10T09:17:56Z
2234f9f0c70e85be90b17be20220bbb14b067334,:twisted_rightwards_arrows: Merge branch 'fixes_description_field' of https://github.com/mtahiue/n8n into mtahiue-fixes_description_field,Jan Oberhauser,janober,2019-11-10T08:23:17Z
b30c9bf242bb1c03eb2fca63868b92285551b11f,Handle portal selection & improve UX,Romain Dunand,airmoi,2019-11-10T02:14:10Z
e9613944db76e5de1b1fd2f8061104e5b1bada81,:sparkles Done,Ricardo Espinoza,RicardoE105,2019-11-10T01:29:05Z
f18fc9d9102bb6a334c898cb07bacaf2067c6250,Auth & get records management,Romain Dunand,airmoi,2019-11-10T00:54:25Z
526320f26a814e6a301626ee472654bc7e93f931,UI finished,Ricardo Espinoza,RicardoE105,2019-11-09T16:57:22Z
3b2e8867a49fb03be631b0a600d1913705fd2d58,:books: Add documentation for some more environment variables,Jan Oberhauser,janober,2019-11-09T12:14:30Z
edc6651a9b0e79173f3fcf5a1cb3ae5311aa4834,rocketchat-node-setup,Ricardo Espinoza,RicardoE105,2019-11-09T04:11:01Z
f60b8e33f759678b98acc7f679c87360f46c372b,sync master upstream,Ricardo Espinoza,RicardoE105,2019-11-08T16:26:09Z
d960882517e29688145498cf219308b634428aaa,Merge branch 'master' into feature/freshdesk-node,Ricardo Espinoza,RicardoE105,2019-11-08T15:42:01Z
c478fd9ddb1abfc7f2ebf12fc75c8a13b0e92106,done,Ricardo Espinoza,RicardoE105,2019-11-08T15:41:10Z
2a54958c0f01a3dfc49d56eeec6b0936c380564c,Fixed name of description field for edit,mtahiue,mtahiue,2019-11-08T14:13:48Z
bea9fd033b944fa2ad9e8a7b8f727b79af16c92f,Fixed name of description field,mtahiue,mtahiue,2019-11-08T14:10:45Z
021762c74e660969b975aeb297d02dfc39beaa8a,Added due_date to gitlab create and edit issue,mtahiue,mtahiue,2019-11-08T11:41:47Z
c23b6ed90471f3593afb2ffec647794d6c8dc5c6,:zap: Improve error reporting on expression error,Jan Oberhauser,janober,2019-11-08T06:18:01Z
1cf21a88588e89f72c12974cde840fd27a82a4c9,:bookmark: Release n8n@0.34.0,Jan Oberhauser,janober,2019-11-07T21:18:27Z
72f0fcfa87a10263cb12aca21e4ccad0794851b6,":arrow_up: Set n8n-editor-ui@0.25.0, n8n-nodes-base@0.29.0 on n8n",Jan Oberhauser,janober,2019-11-07T21:17:17Z
72341a425eef4d983c3b2addd5bbb310e6e0463c,:bookmark: Release n8n-editor-ui@0.25.0,Jan Oberhauser,janober,2019-11-07T21:15:17Z
226e8467f437d87d7bd66a8f9fd65fc465b546be,:bookmark: Release n8n-nodes-base@0.29.0,Jan Oberhauser,janober,2019-11-07T21:13:51Z
cb5eaa000d86a00249511f77209eee2ba44e7f6a,:twisted_rightwards_arrows: Merge branch 'airmoi-109_column_shift',Jan Oberhauser,janober,2019-11-07T21:09:23Z
a86caaf3e79013e386cce072051dfc624cf2e705,:twisted_rightwards_arrows: Merge branch '109_column_shift' of https://github.com/airmoi/n8n into airmoi-109_column_shift,Jan Oberhauser,janober,2019-11-07T20:44:42Z
3338005749879c6c8abf6b693f4229fcf1386c66,:twisted_rightwards_arrows: Merge branch 'quansenB-quansenB',Jan Oberhauser,janober,2019-11-07T20:20:25Z
98ac7f3cc11112d9ce6e82eb0aa9e045ea9b7001,:zap: Remove not needed import,Jan Oberhauser,janober,2019-11-07T20:20:08Z
cf6ba78f506232828ec8823125f8624d1603a92e,:twisted_rightwards_arrows: Merge branch 'quansenB' of https://github.com/quansenB/n8n into quansenB-quansenB,Jan Oberhauser,janober,2019-11-07T20:09:11Z
e4f08382f261792241a7e0b9f54d3183e2708c15,:books: Add documentation for Function-Nodes and about Data Structure,Jan Oberhauser,janober,2019-11-07T20:06:30Z
fcb4f8554c522ea37befca39f807666eb8150b36,:books: Add links to example docker-compose setup,Jan Oberhauser,janober,2019-11-07T20:05:34Z
2292cc018c1fe4090de437047ba3cd454a8ec0af,UI finished,Ricardo Espinoza,RicardoE105,2019-11-07T18:07:29Z
821556e85adb737005db089f94d481d44f9d55d7,Shift column index by startRange instead of keyColumnIndex,Romain Dunand,airmoi,2019-11-07T17:38:38Z
74d1f249810fc6596c7b49b133ec22d203e63567,change spaces to tabs,quansenB,quansenB,2019-11-07T09:50:02Z
b013e09f4ab4ffde370980e2826b29c88c24e7f9,:twisted_rightwards_arrows: Merge branch 'master' of github.com:n8n-io/n8n,Jan Oberhauser,janober,2019-11-07T07:41:14Z
04dfbde7164494f6a90bc97f59addbdc79fa5fda,:twisted_rightwards_arrows: Merge branch 'RicardoE105-feature/todoist-node',Jan Oberhauser,janober,2019-11-07T07:40:34Z
47856f236e2c994319ce88d1ec9b3ecc64986070,:zap: Fixed some lint and cosmetic issues,Jan Oberhauser,janober,2019-11-07T07:40:12Z
e014b6374803e2ecdbf43b7996483798ff89f5b8,UI changes,Ricardo Espinoza,RicardoE105,2019-11-07T06:06:19Z
247954c0fa9ff36d2a14ef1bcc0376bf0bd5b082,freshdesk-node-setup,Ricardo Espinoza,RicardoE105,2019-11-07T00:58:18Z
98ef334ab02d696d7421a2cff2f233b50a172bfb,:twisted_rightwards_arrows: Merge branch 'feature/todoist-node' of https://github.com/RicardoE105/n8n into RicardoE105-feature/todoist-node,Jan Oberhauser,janober,2019-11-06T22:40:08Z
419c22d5841f547eb197dcb89d61ab5fb16cfeab,":twisted_rightwards_arrows: Merge pull request #107 from mtahiue/fix_edit_method

Fixes edit method",Jan,janober,2019-11-06T22:39:18Z
e9b79f53e46e63960678ba1d4e1440f8e308c66c,:lipstick: Add syntax highlighting for yaml in docs,Jan Oberhauser,janober,2019-11-06T20:57:01Z
e45d51e2c58d15cce00ca44fafdf9cf56761f9b2,:books: Add documentation for docker-compose setup,Jan Oberhauser,janober,2019-11-06T20:51:00Z
ca05cd6494ae33fb51e84fc7e2a5943911c2469e,Fixes edit method,mtahiue,mtahiue,2019-11-06T07:02:00Z
4e1ac1eb2f3eccf6d1a487f18defe70bd1007d75,removed console.log,Ricardo Espinoza,RicardoE105,2019-11-05T23:57:04Z
9d50fb0c3361eceb3ac98a6f75da2c2aaa5db551,done,Ricardo Espinoza,RicardoE105,2019-11-05T23:50:55Z
c8b62179034d67e43f701027f344d307c9ffa1dc,upstream changes,Ricardo Espinoza,RicardoE105,2019-11-05T23:30:12Z
39b1af94b99203a3bbe9e84dede9dd9d8f5e9833,done,Ricardo Espinoza,RicardoE105,2019-11-05T20:56:10Z
c206658f8b99253b3a4b5a18f2db8291d5128ed6,:zap: Make it possible to also load values dynamically for multiOptions,Jan Oberhauser,janober,2019-11-05T19:49:04Z
f5648fd6e10dd51c33d83b35cf9d66e074eadf4d,node-setup,Ricardo Espinoza,RicardoE105,2019-11-05T15:17:06Z
7bc7323aabb4d56e895e19d472317d3d39e6144f,:twisted_rightwards_arrows: Merge branch 'RicardoE105-master',Jan Oberhauser,janober,2019-11-04T20:30:15Z
27783dc0a597dc3770dfa9c2188acb1688c85732,:zap: Fixed some lint and cosmetic issues,Jan Oberhauser,janober,2019-11-04T20:29:36Z
523f31dc84348a624446ba8433fc03768240b727,:twisted_rightwards_arrows: Merge branch 'master' of https://github.com/RicardoE105/n8n into RicardoE105-master,Jan Oberhauser,janober,2019-11-04T19:57:26Z
7206bbace0765238a6a4c1ee872d7bb6717f3bee,added changes,Ricardo Espinoza,RicardoE105,2019-11-04T17:29:20Z
