SHA,Message,Author,Username,Date
7345795a2f2cc5fbbeca1fc7ea6e3e9ba817bc4a,"fix: Source from Apache Foundation's website link (#18894)

This PR fixes a link to latest version on Download the source from Apache Foundation's website link

from : https://dist.apache.org/repos/dist/release/superset/1.0.0/
to: https://dist.apache.org/repos/dist/release/superset/1.4.1/",Paulo Cauca,paulocauca,2022-02-23T22:59:12Z
dafc841e223c0f01092a2e116888a3304142e1b8,feat: allow adding pod labels (#18848),Minh Vuong,vuongxuongminh,2022-02-23T19:58:03Z
cdd4fa58d0eea1aa27a00c4d2f2e94aa9e229fd9,"fix(dashboard): incorrect chart error with slow dataset api request (#18852)

* fix(dashboard): incorrect chart error with slow datasource api request

* update comments

* Add key to styled loading component",Jesse Yang,ktmud,2022-02-23T19:02:00Z
2c86d1a2b7053b0e4be9f7f5fdc5e8e313c41e0d,"docs(Import API): update function description, overwrite real meaning (#18882)

Co-authored-by: michael_hoffman <michael.hoffman@nielsen.com>",michael-hoffman-26,michael-hoffman-26,2022-02-23T18:53:59Z
0ae1ca7e0269708018c7c4c83f801ccbcc21a0cb,"chore(tests-backend): migrate snowflake and sqlite to unit tests (#18854)

* migrate snowflake and sqlite

* change structure to better match the other unit tests

Co-authored-by: Corbin Robb <corbin@Corbins-MacBook-Pro.local>",Corbin Robb,corbinrobb,2022-02-23T17:11:10Z
f38bcab9367db6764de15bfa31560457f84b03cb,Fix database list (#18886),Geido,geido,2022-02-23T16:56:41Z
0922c3ff2dd79e68e633ea5fe1c17fa16307fd8a,"feat(native-filters): Implement filter cards (#18874)

* feat(native-filters): Filter cards first pass

* Add dependencies row and lots of improvements

* Display tooltip correctly

* Styling fix

* Remove accidentaly added changes

* Address comments

* Fix type

* Fixes",Kamil Gabryjelski,kgabryje,2022-02-23T15:59:40Z
324601e0bb5b8a030e701a785ecb51b1d50e6d3b,"fix: FilterBox date endpoints to use [inclusive, exclusive) (#18857)",Erik Ritter,Unknown,2022-02-23T15:37:39Z
0edb97907f72ffe889b0a636b5fa905a78ee32f0,docs: fix toc position scroll bug (#18868) (#18878),Michael Zusev,michaelzusev,2022-02-23T14:25:46Z
e5c74780268c78355e21bc0f7af0069a59bed41e,feat(native-filters): Don't scroll main window when scrolling filter bar (#18876),Kamil Gabryjelski,kgabryje,2022-02-23T14:04:27Z
700829b74ae7093a3985b44a45376973a48eb1fe,"docs: add GA conf to config (#18861)

* docs: add GA conf to config

* add license and bump docusaurus",Ville Brofeldt,villebro,2022-02-23T08:33:12Z
9d5c0505cf9bf67be499abd4829195adf6ad17d5,"feat(native-filters): Re-arrange controls in FilterBar (#18784)

* feat(native-filters): Re-arrange controls in FilterBar

* Typo fix

* Add tests

* Fix tests

* Address PR reviews

* Add 1px bottom padding to icon

* Fix test

* Tiny refactor

* Change buttons background

* Add hover state to Clear all button

* Fix Clear All button logic so it clears all selections

* Remove redundant useEffect

* Set zindex higher than loading icon

* Fix scrolling issue",Kamil Gabryjelski,kgabryje,2022-02-22T16:45:53Z
4c165860674d1746d99e3e38bc6f7aa849b1601c,fix(key-value): lost url_params after long-url feature (#18846),Yongjie Zhao,zhaoyongjie,2022-02-22T13:50:50Z
a9a892945e6058c92c6e4f63255d799790a9bfa8,"fix: Position of arrows in Table chart (#18739)

* Fix arrow position

* Improve position

* Add right position

* Improve styling",Geido,geido,2022-02-22T13:42:05Z
7cad143ae6f9a0763209526d186e81e5070a9b93,chore: npm audit fix in cypress-base (#18820),Evan Rusackas,rusackas,2022-02-22T07:22:40Z
d632590eff8dedb31ecf01e6f610f098b7cfea48,"stop query on the processing engine when user clicks STOP on SQL Lab (#18789)

Co-authored-by: Saurabh Gulati <saurabh.gulati@fedex.com>",saurabh gulati,saurabh3091,2022-02-22T07:19:34Z
535634310b94787968385a3af78daffbcfbc08c5,Fix annotation cache (#18788),Geido,geido,2022-02-21T14:57:22Z
c491829e9946b9df90f9c2f3fe14f3a47779da11,chore: unify usages of nvd3 library (#18828),Stephen Liu,stephenLYZ,2022-02-21T10:37:57Z
7e51b200b42f598c3344548f5f64521814a1d3cd,"fix(mssql): support top syntax for limiting queries (#18746)

* SQL-TOP Fix For Database Engines

MSSQL is not supporting LIMIT syntax in SQLs. For limiting the rows, MSSQL having a different keyword TOP. Added fixes for handling the TOP and LIMIT clauses based on the database engines.

* Teradata code for top clause handling removed from teradata.py

Teradata code for top clause handling removed from teradata.py file, since we added generic section in base engine for the same.

* Changes to handle CTE along with TOP in complex SQLs

Added changes to handle TOP command in CTEs, for DB Engines which are not supporting inline CTEs.

* Test cases for TOP unit testing in MSSQL

Added multiple unit test cases for MSSQL top command handling and also along with CTEs

* Corrected the select_keywords name key in basengine

Corrected the select_keywords name key in basengine

* Changes based on as per review.

made the required corrections based on code review to keep good code readability and code cleanliness.

* Review changes to correct lint and typo issues

Made the changes according to the review comments.

* fix linting errors

* fix teradata tests

* add coverage

* lint

* Code cleanliness

Moved the top/limit flag check from sql_lab to core.

* Changed for code cleanliness

Changes for keeping code cleanliness

* Corrected lint issue

Corrected lint issue.

* Code cleanliness

Code cleanliness

Co-authored-by: Ville Brofeldt <ville.v.brofeldt@gmail.com>",Sujith Kumar S,sujiplr,2022-02-21T07:58:39Z
a29153778eade38966502f737ebaf3250bdea385,"Update configuring-superset.mdx (#18819)

Fixes typo dateime -> datetime",Niko Rebenich,Unknown,2022-02-21T05:52:35Z
3c17c609c98a9702dcb5e69bee7cc925140e98f8,"fix(altered-modal): displayed the metric value in altered modal correctly (#18813)

Co-authored-by: Evan Rusackas <evan@preset.io>",smileydev,prosdev0107,2022-02-21T00:27:46Z
32409b71be3bd57d29efc75426b3b5b1844ae852,"Update INTHEWILD.md (#18824)

Added Unvired usage in enterprise tech",Srinivasan Subramanian,srinisubramanian,2022-02-20T19:03:01Z
e3129e89990d22b4deb43acb329f70c258179575,"docs: add_db_logos (#18818)

* docs: added yugabytedb and teradata logos in all the right places

* docs: added yugabytedb and teradata logos in all the right places",Srini Kadamati,srinify,2022-02-19T01:49:12Z
91236a5225d23b3d7b44c3c93cfdf5a41251e6cc,"fix(sqllab): Removed the tooltip from CopyToClipboard button in sqllab (#18749)

* fix(15849): Removed the tooltip from CopyToClipboard button in sqllab

* chore(sqllab): added props for tooltip in CopyToClipboard component

* fix(sqllab): Added arg to storybook and refactor the component

* fix(sqllab): added a test case for hideTooltip",smileydev,prosdev0107,2022-02-18T23:22:21Z
e7ff4a58e6590df0098875aabd682e9becb02d20,"docs: Added reference and link to configure instructions for docker-compose… (#18815)

Co-authored-by: Jacob Roope <[jacobcroope@gmail.com]>",Jacob Roope,jacobcroope,2022-02-18T19:59:04Z
987740aa8dfff4bf771b587a40f1e12811453660,fix: contribution operator meets nan value (#18782),Yongjie Zhao,zhaoyongjie,2022-02-18T15:28:28Z
38cd69698131bdb47607682f6da6ec319a795d38,refactor: move date_parser to unittest (#18810),Yongjie Zhao,zhaoyongjie,2022-02-18T12:15:31Z
ea9a90472564fde36ed67ab0afd1e9318e5e6ca2,Adding pinot logo to ReadMe (#18798),Xiang Fu,xiangfu0,2022-02-18T06:06:33Z
642e80cc640e8301d5e5abfdc9ef32c863a7870f,Update pinot docs with fixed pinot connection (#18800),Xiang Fu,xiangfu0,2022-02-18T06:04:42Z
a0a01a177100b063724906a07428a675619842c5,"chore(deps): bump hosted-git-info in /superset-frontend (#18805)

Bumps [hosted-git-info](https://github.com/npm/hosted-git-info) from 2.7.1 to 2.8.9.
- [Release notes](https://github.com/npm/hosted-git-info/releases)
- [Changelog](https://github.com/npm/hosted-git-info/blob/v2.8.9/CHANGELOG.md)
- [Commits](https://github.com/npm/hosted-git-info/compare/v2.7.1...v2.8.9)

---
updated-dependencies:
- dependency-name: hosted-git-info
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-18T05:48:10Z
d3d778134cf99fa0b95fa3c94016c71b33191aec,"chore(deps): bump url-parse from 1.5.3 to 1.5.7 in /docs (#18804)

Bumps [url-parse](https://github.com/unshiftio/url-parse) from 1.5.3 to 1.5.7.
- [Release notes](https://github.com/unshiftio/url-parse/releases)
- [Commits](https://github.com/unshiftio/url-parse/compare/1.5.3...1.5.7)

---
updated-dependencies:
- dependency-name: url-parse
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-18T05:47:41Z
80d66ddf5b81a70a81cde2dc588a5950332f6805,chore(FF): adding generic X axis Feature Flag (default: False) (#18801),Evan Rusackas,rusackas,2022-02-18T03:34:39Z
8dc2377680a35bd94b16104435f13ca10a744f92,"refactor: migrate ExploreCtasResultsButton component to typescript (#18142)

* Move component to FC & tsx

* Refactoring

* Refactoring

* Refactoring

* Refactoring

* Refactoring

* Refactoring

* Refactoring

* Fix type issue

* Fix type issue

* Fix ResultSet type issue

* Refactoring RootState",EugeneTorap,EugeneTorap,2022-02-17T20:54:36Z
5d2e726f76cb104552acb1abeda06bd8cd715fe6,"fix: update standalone url for slack reports (#18756)

* update url for slack reports

* fix test

* update text to be dynamic",Hugh A. Miles II,hughhhh,2022-02-17T20:48:57Z
2d67d2f14e8143e2e1589d2e3cd9218fb06562ec,"fix(delete-modal): Changed the color of the help text with grayScale.dark1 in DeleteModal (#18786)

* fix(delete-modal): Changed the color of the help text with grayScale.dark1 in DeleteModal

* Update superset-frontend/src/components/DeleteModal/index.tsx

Co-authored-by: Evan Rusackas <evan@preset.io>",smileydev,prosdev0107,2022-02-17T18:45:04Z
7ee9786401a284d74c0b35d6fbba36812c3d2f0f,"chore(deps): bump cached-path-relative (#18761)

Bumps [cached-path-relative](https://github.com/ashaffer/cached-path-relative) from 1.0.2 to 1.1.0.
- [Release notes](https://github.com/ashaffer/cached-path-relative/releases)
- [Commits](https://github.com/ashaffer/cached-path-relative/commits)

---
updated-dependencies:
- dependency-name: cached-path-relative
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-17T17:55:26Z
f5f25ff43316dc9f05b96d86f0705972127614f0,"chore(deps): bump y18n from 4.0.0 to 4.0.3 in /superset-frontend (#18765)

Bumps [y18n](https://github.com/yargs/y18n) from 4.0.0 to 4.0.3.
- [Release notes](https://github.com/yargs/y18n/releases)
- [Changelog](https://github.com/yargs/y18n/blob/y18n-v4.0.3/CHANGELOG.md)
- [Commits](https://github.com/yargs/y18n/compare/v4.0.0...y18n-v4.0.3)

---
updated-dependencies:
- dependency-name: y18n
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-17T16:06:27Z
dc45386562ce2b6ca82d7c5722c14a7e96c3cdcb,"chore(deps): bump ws from 5.2.2 to 5.2.3 in /superset-frontend (#18769)

Bumps [ws](https://github.com/websockets/ws) from 5.2.2 to 5.2.3.
- [Release notes](https://github.com/websockets/ws/releases)
- [Commits](https://github.com/websockets/ws/compare/5.2.2...5.2.3)

---
updated-dependencies:
- dependency-name: ws
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-17T16:06:10Z
30a9d14639fe3072a7886ac201777e62077e532a,refactor: postprocessing move to unit test (#18779),Yongjie Zhao,zhaoyongjie,2022-02-17T12:05:41Z
cd381879c035033382ee5d332c66ba4ddf6472c0,"chore(deps): bump shelljs from 0.8.4 to 0.8.5 in /superset-frontend (#18767)

Bumps [shelljs](https://github.com/shelljs/shelljs) from 0.8.4 to 0.8.5.
- [Release notes](https://github.com/shelljs/shelljs/releases)
- [Changelog](https://github.com/shelljs/shelljs/blob/master/CHANGELOG.md)
- [Commits](https://github.com/shelljs/shelljs/compare/v0.8.4...v0.8.5)

---
updated-dependencies:
- dependency-name: shelljs
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-17T08:44:26Z
b3907e8416866a91c3ea4e5cc0d36331db1215c4,"chore(deps): bump follow-redirects in /superset-frontend (#18764)

Bumps [follow-redirects](https://github.com/follow-redirects/follow-redirects) from 1.14.3 to 1.14.8.
- [Release notes](https://github.com/follow-redirects/follow-redirects/releases)
- [Commits](https://github.com/follow-redirects/follow-redirects/compare/v1.14.3...v1.14.8)

---
updated-dependencies:
- dependency-name: follow-redirects
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-17T08:44:08Z
7943b80af55b176d1aed2343c68b28b78afdef66,"chore(deps): bump underscore from 1.12.0 to 1.12.1 in /superset-frontend (#18762)

Bumps [underscore](https://github.com/jashkenas/underscore) from 1.12.0 to 1.12.1.
- [Release notes](https://github.com/jashkenas/underscore/releases)
- [Commits](https://github.com/jashkenas/underscore/compare/1.12.0...1.12.1)

---
updated-dependencies:
- dependency-name: underscore
  dependency-type: direct:production
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-17T08:43:50Z
9db6ed6ddd03a587d0b25bd3c19e72a94244f10d,"chore(deps): bump path-parse from 1.0.6 to 1.0.7 in /superset-frontend (#18772)

Bumps [path-parse](https://github.com/jbgutierrez/path-parse) from 1.0.6 to 1.0.7.
- [Release notes](https://github.com/jbgutierrez/path-parse/releases)
- [Commits](https://github.com/jbgutierrez/path-parse/commits/v1.0.7)

---
updated-dependencies:
- dependency-name: path-parse
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-17T05:57:55Z
70054b02773b75699cbfd54c5e24ab392a6fd537,"chore(deps): bump shelljs from 0.8.4 to 0.8.5 in /docs (#18759)

Bumps [shelljs](https://github.com/shelljs/shelljs) from 0.8.4 to 0.8.5.
- [Release notes](https://github.com/shelljs/shelljs/releases)
- [Changelog](https://github.com/shelljs/shelljs/blob/master/CHANGELOG.md)
- [Commits](https://github.com/shelljs/shelljs/compare/v0.8.4...v0.8.5)

---
updated-dependencies:
- dependency-name: shelljs
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-17T03:27:49Z
4c7d220cb42dd7ba3ea78ce6fb49ac89b75e3f04,"chore(deps): bump follow-redirects from 1.14.5 to 1.14.8 in /docs (#18760)

Bumps [follow-redirects](https://github.com/follow-redirects/follow-redirects) from 1.14.5 to 1.14.8.
- [Release notes](https://github.com/follow-redirects/follow-redirects/releases)
- [Commits](https://github.com/follow-redirects/follow-redirects/compare/v1.14.5...v1.14.8)

---
updated-dependencies:
- dependency-name: follow-redirects
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-17T03:27:37Z
e4926742335f5e028d5c8582652e74c49cc48c2f,"chore(deps): bump nanoid from 3.1.30 to 3.3.1 in /docs (#18763)

Bumps [nanoid](https://github.com/ai/nanoid) from 3.1.30 to 3.3.1.
- [Release notes](https://github.com/ai/nanoid/releases)
- [Changelog](https://github.com/ai/nanoid/blob/main/CHANGELOG.md)
- [Commits](https://github.com/ai/nanoid/compare/3.1.30...3.3.1)

---
updated-dependencies:
- dependency-name: nanoid
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-17T03:27:29Z
88cdc6530d85fb3eb65057dceaa33cf8b0465e74,"chore(deps-dev): bump node-fetch in /superset-frontend (#18766)

Bumps [node-fetch](https://github.com/node-fetch/node-fetch) from 2.6.1 to 2.6.7.
- [Release notes](https://github.com/node-fetch/node-fetch/releases)
- [Commits](https://github.com/node-fetch/node-fetch/compare/v2.6.1...v2.6.7)

---
updated-dependencies:
- dependency-name: node-fetch
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-17T03:27:19Z
a0e757bbf25ac571b5ad4d11545e56e84a82b9f8,"chore(deps): bump tmpl from 1.0.4 to 1.0.5 in /superset-frontend (#18768)

Bumps [tmpl](https://github.com/daaku/nodejs-tmpl) from 1.0.4 to 1.0.5.
- [Release notes](https://github.com/daaku/nodejs-tmpl/releases)
- [Commits](https://github.com/daaku/nodejs-tmpl/commits/v1.0.5)

---
updated-dependencies:
- dependency-name: tmpl
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-17T03:26:45Z
9ef0c9c780e9757733ce861c60d034c1642f3d85,"chore(deps): bump dns-packet from 1.3.1 to 1.3.4 in /superset-frontend (#18770)

Bumps [dns-packet](https://github.com/mafintosh/dns-packet) from 1.3.1 to 1.3.4.
- [Release notes](https://github.com/mafintosh/dns-packet/releases)
- [Changelog](https://github.com/mafintosh/dns-packet/blob/master/CHANGELOG.md)
- [Commits](https://github.com/mafintosh/dns-packet/compare/v1.3.1...v1.3.4)

---
updated-dependencies:
- dependency-name: dns-packet
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-17T03:26:28Z
dd79c5cde08bbbeb5eee7bc3968cf43a8713fd21,"chore(deps): bump url-parse from 1.4.7 to 1.5.7 in /superset-frontend (#18771)

Bumps [url-parse](https://github.com/unshiftio/url-parse) from 1.4.7 to 1.5.7.
- [Release notes](https://github.com/unshiftio/url-parse/releases)
- [Commits](https://github.com/unshiftio/url-parse/compare/1.4.7...1.5.7)

---
updated-dependencies:
- dependency-name: url-parse
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-02-17T03:26:10Z
2421d176a2144cd5b3ab060abab31a47d0026d4f,"chore: move data nav menu to plus menu (#18629)

* more data nav menu

* fix lint and fix nav css

* update test and remove icons

* Update superset-frontend/src/views/components/Menu.test.tsx

Co-authored-by: Hugh A. Miles II <hughmil3s@gmail.com>

* Apply suggestions from code review

* use backend app.link to show new nav changes

* fix lint

* update test

* usetheme and remove chaining

* add more suggestions

* fix lint

* add allowed extensions to bootstrap and hard code links

* remove backend links

* fix test

* add extensions to frontend conf

* fix test and add be changes

* test is python test passes

* update python test and reremove app links

* fix ts and add t's

Co-authored-by: Hugh A. Miles II <hughmil3s@gmail.com>",Phillip Kelley-Dotson,pkdotson,2022-02-17T01:37:14Z
3cccc63d50780b231486b673a044b0dd11099f47,chore: bumping caniuse-lite from 1.0.30001257 to 1.0.30001312 (#18705),Evan Rusackas,rusackas,2022-02-17T00:20:15Z
db339534ca4764d8c32934737a7fc54d82a4c775,"fix(Dashboard): Fix blinking native filters on zoom (#18717)

* Fix blinking filters

* Improve css pointer",Geido,geido,2022-02-17T00:12:51Z
4f12e27c28523efbd25430983cd777a1b2bb037d,Adding OAF countries (#18745),Yann Jouanique,Yann-J,2022-02-16T23:45:11Z
4ab0786ab3917f601e2f33e0592517410d5328b1,fix: bump Helm chart release version (#18751),wiktor2200,wiktor2200,2022-02-16T15:15:51Z
cf8b57e80d80adc7f85a689e173a9fcc16e956bf,"fix(Explore): Fix cache timeout field not being saved and unit tests (#18738)

* fix cache timeout

* Add unit tests",Geido,geido,2022-02-16T14:55:52Z
59b811ac5bf6ea64da8e9343fed28676001b9015,fix: report list search by created_by (#18725),Grace Guo,Unknown,2022-02-16T03:37:17Z
b2613f648c9674e80e1bca885ee79ddd2805a21c,"feat(embedded): make guest token JWT audience callable or str (#18748)

* feat(embedded): make guest token JWT audience callable

* reset GUEST_TOKEN_JWT_AUDIENCE after test

* helper method for get audience",Lily Kuang,Unknown,2022-02-16T01:47:32Z
c8df84985cf4f16f66287c493ba616b7d47a7c63,"fix(CRUD/listviews): Errors with rison and search strings using special characters (#18056)

* fix errors with rison and useQueryParams

* add test for encode/decode

* add rison link and make test case more readable

Co-authored-by: Corbin Robb <corbin@Corbins-MacBook-Pro.local>",Corbin Robb,corbinrobb,2022-02-15T22:08:36Z
97a879ef27ff500263e776b50b7af5320e90d5a3,chore: use switchboard as dependency for embedded sdk (#18728),David Aaron Suddjian,suddjian,2022-02-15T19:53:58Z
8b3e27d68bcbb4ae1ab35f28b0346b551bd84214,"refactor: migrate QueryAndSaveBtns to TypeScript and add stories (#18121)

* refactor: Migrate QueryAndSaveBtns to TS and stories

* fix: change typing notation in QueryAndSaveBtns",Adam Dobrawy,ad-m,2022-02-15T15:04:48Z
8027f5f0a63425c280121d671ae843e4c420793b,"fix: Only redirect to relative paths when authentication expires (#18714)

* Only redirect to relative paths

* Fix redirect test",Geido,geido,2022-02-15T14:59:06Z
342c55bc18790eab75371e4067241f3988c272f5,Update UPDATING.md (#18664),John Bodley,john-bodley,2022-02-15T13:35:05Z
57c4d0f9a42d875d701e94044a5e0eee550d0ab7,"fix: passing url params in sqllab (#15246)

* fix: passing url params in sqllab

* avoid undefined serach and add test

Co-authored-by: Ville Brofeldt <ville.v.brofeldt@gmail.com>",maltoze,maltoze,2022-02-15T11:18:04Z
5bb406b296b77292d2191cb92ae0967149c8057b,"fix(sqllab): fix query results sorting (#18666)

* add sorting for query results grid and add natural order sort

* modify tests for natural/original order state

* clean up setState

Co-authored-by: Corbin Robb <corbin@Corbins-MacBook-Pro.local>",Corbin Robb,corbinrobb,2022-02-14T21:42:04Z
48a80950de06dee1d0af5b11b33401108395f04d,"feat: Improve state key generation for dashboards and charts (#18576)

* feat: Improve state key generation for dashboards and charts",Michael S. Molina,michael-s-molina,2022-02-14T20:09:06Z
801091be036ea2619baaf2b4b857a9b5cad5f49e,Fixed dancing tooltip in databaselist action buttons (#18686),Lyndsi Kay Williams,lyndsiWilliams,2022-02-14T18:53:52Z
e6ea197e9f2a1ea513c40afb0ae1c27ef7a5aa13,"feat(embedded): aud claim and type for guest token (#18651)

* add aud claim and type for guest token

* update test

* lint

* make jwt audience configurable

* lint

* Apply suggestions from code review

Co-authored-by: David Aaron Suddjian <1858430+suddjian@users.noreply.github.com>

* verify aud

* add tests for aud and type claim

Co-authored-by: David Aaron Suddjian <1858430+suddjian@users.noreply.github.com>",Lily Kuang,Unknown,2022-02-14T18:43:35Z
4001165f55f3fefd5cd8bdb06ac299ac71a87a98,"chore: updating link to newer viz plugin blog post (#18707)

* chore: updating link to newer viz plugin blog post

* adding official docs link as well.

* another teensy text tweak",Evan Rusackas,rusackas,2022-02-14T17:12:52Z
167e18e806799dede3aa56da98be11f4751f0272,"feat(explore): Implement chart empty states (#18678)

* feat(explore): Implement chart empty states

* Fix test

* Remove unused import

* Fix tests",Kamil Gabryjelski,kgabryje,2022-02-14T15:14:20Z
c1205b5279e891af8c3276ee2dd7343623e8cbb3,"feat(explore): Implement metrics and columns popovers empty states (#18681)

* feat(explore): Implement empty states for column and metrics popovers

* Fix test

* Change copy",Kamil Gabryjelski,kgabryje,2022-02-14T14:26:56Z
f8b3ece27bea68bc237f61123d2400ee2e1bca44,"feat(dashboard): Implement empty states for dashboard (#18712)

* feat(dashboard): Implement empty states for dashboard

* Add empty state to native filters

* Add missing license

* Remove redundant string types from EmptyState",Kamil Gabryjelski,kgabryje,2022-02-14T14:24:02Z
42d97fb078a50bca9ecb815f508a198ff5231487,"feat(explore): Implement data table empty states (#18679)

* feat(explore): Implement explore data table empty states

* Make empty state titles easier to translate",Kamil Gabryjelski,kgabryje,2022-02-14T12:06:31Z
8d6aff3e5d9993d1d3d770d64eece44e3cf863c8,refactor: decouple pandas postprocessing operator (#18710),Yongjie Zhao,zhaoyongjie,2022-02-14T08:44:26Z
ea12024d25fe7c17f040208f8d395dc16ef620ce,chore: remove config of temporary_superset_ui (#18708),Yongjie Zhao,zhaoyongjie,2022-02-14T08:12:43Z
168899b9af4005e68c33d95f833e80e56bc9dfde,docs: add docs for viz plugin development (#18709),Ville Brofeldt,villebro,2022-02-14T08:03:26Z
324a15d424295d4f8bb6639417897cddbdc4a11c,chore: removing temporary_superset_ui folder (no longer needed) (#18706),Evan Rusackas,rusackas,2022-02-14T06:05:54Z
225015fd5a94c1a92cc9b110e3e3db5cd532d47b,"feat: Introduce a library for embedded iframe <-> host communication (#18652)

* improved logging

* switchboard, and window size

* lint

* tsconfig

* fix path

* fix release script

* tests, debug mode, and error handling

* moar debug mode

* package lock

* formatting

* comment

* wording

* appease the coverage gods

* Async assertions must be awaited or returned",David Aaron Suddjian,suddjian,2022-02-12T04:29:23Z
40ab26d4f14b2fbf24ba46a7bf8c75af1f366c52,fix: unambiguous trino driver (#18683),Beto Dealmeida,betodealmeida,2022-02-12T01:40:20Z
09141d2a8f8cb0096c9ff9d079786f056fb4de8c,fix(build): update webpack jsx paths (#18685),anoojkinaginlsn,anoojkinaginlsn,2022-02-11T22:28:00Z
35684c54b3150ad9f62ffb845761eba47840e6a7,fix: revert handle null values in time-series table (#18684),Grace Guo,Unknown,2022-02-11T21:29:24Z
a7d505db4136d94ffd93c93c3f1a553c22f9081e,"feat: Implement EmptyState components (#18676)

* feat: Implement EmptyState components

* Fix title in storybook

* Add licenses

* Add max widths",Kamil Gabryjelski,kgabryje,2022-02-11T16:43:09Z
e44163ef55e99126f6c5daa6355703703b00b690,"test(Native filter): add cypress test user can add time grain filter (#18669)

* add new test time grain filter",Jinghuayao,jinghua-qa,2022-02-11T16:12:24Z
31d363716de09d9f21d649c83327dc2b67e34267,Add craig-rueda as owner of Helm Chart (#18621),Adam Dobrawy,ad-m,2022-02-11T14:48:19Z
d409d68e7fa41940220099288164711db2db589b,"refactor: migrate DeleteComponentButton to TypeScript (#18136)

* refactor: migrate DeleteComponentButton to TypeScript

* chore: fix typings

* chore: onDelete default value

* chore: removed props export

* chore: removed onDelete default value

* refactor: functional component",Hesoyam,Scrip7,2022-02-11T14:12:19Z
